id,unix_utc,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,boost,bonus
1344249,1772482800,9,13,16,17,18,19,20,32,36,39,41,45,56,58,64,68,69,71,72,74,2,19
1344250,1772483100,5,11,17,22,25,34,35,37,40,53,54,56,57,58,59,64,65,66,67,74,1,34
1344251,1772483400,3,6,7,14,19,25,28,30,34,36,45,48,51,52,53,59,69,71,76,78,2,19
1344252,1772483700,2,4,10,19,24,32,34,35,36,37,42,43,56,62,63,72,73,76,77,80,1,56
1344253,1772484000,1,4,8,11,14,20,23,24,25,38,43,54,55,65,68,69,70,71,77,79,2,4
1344254,1772484300,9,10,13,17,19,20,24,27,35,41,43,49,50,51,59,62,63,66,71,73,1,63
1344255,1772484600,8,10,13,16,17,20,21,29,37,41,47,49,54,61,63,64,66,68,75,77,2,8
1344256,1772484900,7,9,16,18,20,27,32,33,34,39,42,44,50,51,56,61,62,72,73,79,4,73
1344257,1772485200,1,3,12,14,16,25,30,31,34,41,47,56,57,63,65,68,70,74,76,80,3,1
1344258,1772485500,6,9,10,17,21,27,28,30,32,36,43,50,51,53,57,58,62,66,68,75,1,53
1344259,1772485800,1,9,10,13,14,15,17,35,36,49,56,59,60,64,66,67,68,73,75,77,3,36
1344260,1772486100,2,3,4,13,15,20,21,24,32,43,45,49,50,56,60,63,64,69,75,80,2,4
1344261,1772486400,1,11,13,15,17,30,32,34,37,38,41,44,45,46,47,62,65,70,73,78,1,41
1344262,1772486700,5,9,10,12,14,28,40,41,48,49,50,52,53,62,63,68,72,75,76,78,4,52
1344263,1772487000,3,11,17,21,22,24,30,32,33,36,42,47,51,58,62,65,66,69,71,72,1,32
1344264,1772487300,2,10,13,14,15,19,20,25,28,29,32,35,39,49,50,57,61,70,73,75,1,20
1344265,1772487600,1,5,10,11,24,33,42,45,49,50,58,59,64,66,67,68,69,70,73,78,1,33
1344266,1772487900,2,4,8,13,18,23,28,30,37,39,40,43,45,47,50,57,62,65,66,77,1,13
1344267,1772488200,1,7,11,13,18,21,23,24,27,28,30,40,46,47,54,62,63,64,68,71,1,21
1344268,1772488500,5,7,14,17,22,23,26,30,31,35,38,41,43,44,63,69,70,76,77,80,2,69
1344269,1772488800,8,13,17,18,21,23,24,27,28,31,33,35,36,38,40,43,54,63,64,71,2,33
1344270,1772514300,2,5,6,8,21,26,33,34,44,45,47,53,61,62,63,65,69,74,77,78,1,62
1344271,1772514600,2,7,21,30,31,32,33,34,35,37,39,42,49,54,57,58,59,69,71,80,1,58
1344272,1772514900,3,6,10,17,28,31,41,49,50,51,52,57,61,62,65,69,75,76,77,79,4,28
1344273,1772515200,2,9,10,14,24,25,27,36,41,42,46,49,51,54,57,64,71,75,79,80,1,46
1344274,1772515500,2,3,4,6,7,10,16,26,27,31,38,39,44,45,49,52,64,66,78,80,1,49
1344275,1772515800,1,9,11,17,23,25,27,31,36,44,51,55,58,61,67,68,71,74,75,77,2,74
1344276,1772516100,10,13,21,25,26,28,36,41,43,51,53,54,55,59,64,67,70,73,75,80,1,51
1344277,1772516400,1,5,6,10,18,21,22,24,27,33,34,40,45,50,60,61,65,68,71,79,1,1
1344278,1772516700,3,9,11,12,15,18,22,23,26,29,30,32,39,40,56,63,64,70,74,75,3,22
1344279,1772517000,2,7,11,23,26,29,32,34,37,38,46,51,53,55,60,67,72,73,77,80,5,11
1344280,1772517300,4,14,25,29,30,31,35,37,38,39,43,46,51,52,61,62,64,69,75,76,2,29
1344281,1772517600,1,6,12,25,28,32,35,36,37,38,43,44,46,47,53,57,58,59,61,78,4,46
1344282,1772517900,3,8,9,10,16,17,24,29,31,32,36,38,44,47,55,60,68,71,72,78,3,78
1344283,1772518200,2,4,17,19,20,21,22,24,27,30,32,34,43,51,56,58,59,67,71,76,3,67
1344284,1772518500,1,6,9,10,11,21,23,26,32,44,52,53,54,55,65,68,71,75,76,79,2,11
1344285,1772518800,2,4,6,7,13,15,21,27,42,44,47,48,57,58,59,64,65,68,71,74,4,59
1344286,1772519100,2,8,12,15,16,19,21,26,27,29,33,35,41,47,50,52,58,60,68,73,2,8
1344287,1772519400,5,6,10,18,20,22,24,25,26,28,35,42,44,48,55,61,65,66,67,72,2,22
1344288,1772519700,1,3,11,16,18,27,33,37,38,40,43,51,54,59,68,72,76,77,78,79,2,79
1344289,1772520000,11,14,15,19,21,24,25,27,28,35,40,45,47,50,61,63,66,75,76,77,3,24
1344290,1772520300,4,9,13,14,18,22,33,44,46,50,52,54,56,57,61,62,63,66,76,79,1,66
1344291,1772520600,1,2,5,8,10,11,13,14,15,17,20,27,28,29,46,50,52,55,64,71,1,52
1344292,1772520900,4,10,20,22,23,25,30,34,35,40,41,44,45,49,56,61,66,68,71,74,1,68
1344293,1772521200,4,7,8,9,14,19,22,30,34,39,43,45,55,59,63,73,74,78,79,80,1,7
1344294,1772521500,1,4,5,17,18,19,32,37,42,44,46,48,54,57,58,69,71,76,79,80,3,57
1344295,1772521800,4,8,14,23,25,31,34,36,38,43,51,53,58,59,61,65,68,69,74,79,2,61
1344296,1772522100,5,6,7,8,9,13,17,22,27,41,49,51,53,54,57,59,60,65,73,76,10,54
1344297,1772522400,4,9,14,15,16,18,21,22,24,26,31,36,38,49,61,72,73,74,76,77,2,77
1344298,1772522700,9,11,12,21,31,35,36,41,43,45,46,49,54,57,66,69,70,71,72,73,2,41
1344299,1772523000,3,11,18,19,20,22,25,30,40,45,47,49,53,55,56,59,65,74,76,79,1,55
1344300,1772523300,8,15,16,17,20,22,27,29,31,34,35,41,44,48,51,58,59,71,72,78,2,22
1344301,1772523600,5,9,11,12,15,28,31,32,36,40,43,47,48,52,57,58,60,64,68,72,2,60
1344302,1772523900,2,9,13,14,17,19,20,26,31,34,47,48,51,55,60,68,69,73,75,78,1,9
1344303,1772524200,4,5,11,12,21,27,28,29,32,43,45,62,63,64,65,71,73,75,77,80,2,71
1344304,1772524500,5,6,7,16,23,24,26,27,36,43,46,53,57,58,65,66,67,70,75,80,1,26
1344305,1772524800,10,12,20,25,34,35,37,40,41,42,48,50,55,59,60,61,64,74,76,77,5,50
1344306,1772525100,2,4,6,7,12,18,20,21,22,31,33,38,39,47,50,52,54,57,60,65,2,4
1344307,1772525400,19,21,28,30,32,33,37,38,39,42,47,52,54,56,57,58,71,72,75,80,3,80
1344308,1772525700,1,6,7,8,17,18,19,34,37,50,51,53,56,58,61,64,72,74,77,80,1,18
1344309,1772526000,3,9,13,14,16,17,21,22,30,33,37,40,43,48,52,57,68,70,74,75,1,43
1344310,1772526300,5,12,15,16,19,22,23,26,31,36,45,49,51,52,63,64,66,69,74,75,5,31
1344311,1772526600,1,9,13,17,22,24,26,27,34,40,49,53,61,63,71,73,75,76,77,78,1,9
1344312,1772526900,2,11,13,14,16,21,26,32,36,37,39,40,46,50,55,60,61,63,68,71,1,21
1344313,1772527200,2,5,12,15,23,24,25,31,34,36,44,46,47,49,58,71,76,77,79,80,1,23
1344314,1772527500,2,3,4,6,8,11,15,16,21,23,24,26,28,39,41,52,53,54,59,67,1,24
1344315,1772527800,1,11,12,14,18,23,37,39,44,48,49,52,53,54,56,57,59,68,71,75,1,54
1344316,1772528100,3,8,13,14,15,17,22,26,27,30,36,42,47,57,66,72,73,75,76,77,2,13
1344317,1772528400,4,9,18,20,21,24,32,38,39,40,43,45,48,49,54,55,61,62,63,75,1,4
1344318,1772528700,1,4,7,16,33,35,41,49,52,55,56,57,59,63,64,67,68,71,72,76,1,56
1344319,1772529000,3,9,12,18,19,21,22,25,26,28,37,41,47,48,49,50,51,65,69,72,2,28
1344320,1772529300,2,4,5,16,18,20,28,31,34,39,40,41,44,50,54,57,63,68,72,78,1,50
1344321,1772529600,1,6,8,9,19,20,21,24,26,27,37,39,41,48,53,56,62,72,77,80,4,9
1344322,1772529900,2,3,6,9,17,18,24,29,33,35,39,42,43,50,58,70,72,73,78,79,1,39
1344323,1772530200,2,5,8,10,15,20,22,23,24,27,40,42,46,47,51,61,62,66,69,77,1,62
1344324,1772530500,4,8,19,21,23,29,32,34,38,47,50,51,52,54,57,62,63,69,70,73,1,38
1344325,1772530800,3,7,9,11,13,16,18,25,32,34,41,49,50,58,60,63,64,68,71,78,1,64
1344326,1772531100,1,10,11,25,28,30,33,37,38,39,42,46,50,52,58,60,67,68,74,76,4,52
1344327,1772531400,1,3,6,7,11,12,21,31,42,46,47,48,50,55,58,59,60,67,69,80,3,6
1344328,1772531700,2,12,13,15,17,22,24,28,38,40,43,46,55,56,57,60,62,68,70,77,1,68
1344329,1772532000,4,6,8,12,15,18,21,22,26,29,33,38,41,49,52,53,60,67,77,79,1,15
1344330,1772532300,4,8,15,17,29,32,37,38,39,41,45,49,65,67,68,73,75,78,79,80,1,49
1344331,1772532600,5,6,17,21,23,24,26,31,34,35,38,43,44,45,46,49,57,69,73,79,2,5
1344332,1772532900,3,6,10,11,21,25,26,30,36,38,43,51,52,56,60,61,62,68,73,78,1,43
1344333,1772533200,1,2,15,24,26,27,29,35,38,45,54,55,58,63,67,69,73,75,77,78,1,26
1344334,1772533500,2,10,16,20,23,24,34,39,41,48,53,54,58,59,62,64,66,70,76,80,3,23
1344335,1772533800,1,3,4,7,10,12,13,18,21,26,30,44,45,46,55,65,66,70,72,73,1,13
1344336,1772534100,1,5,7,14,15,21,25,29,31,33,37,39,46,49,54,59,61,65,66,74,4,1
1344337,1772534400,1,3,4,5,9,13,14,16,18,24,31,35,50,58,63,67,69,71,73,78,2,5
1344338,1772534700,3,6,12,16,18,20,24,28,29,30,35,41,50,53,60,63,67,71,74,75,2,20
1344339,1772535000,2,15,17,24,26,33,34,38,45,47,50,52,60,62,65,67,69,70,76,80,1,62
1344340,1772535300,1,6,7,11,13,15,18,27,30,32,39,42,47,56,67,69,71,74,75,78,5,74
1344341,1772535600,3,4,5,9,15,18,30,38,45,46,47,48,54,57,61,67,69,73,77,80,2,47
1344342,1772535900,2,3,9,17,18,22,23,26,27,28,29,35,37,44,53,61,66,72,76,79,1,28
1344343,1772536200,7,10,11,13,14,19,20,32,35,36,41,46,53,57,58,62,64,67,69,74,1,57
1344344,1772536500,3,4,5,11,17,18,20,21,26,28,34,36,38,42,45,51,65,67,72,74,2,42
1344345,1772536800,5,8,9,10,15,17,22,24,27,28,30,32,37,41,49,56,61,63,65,72,1,27
1344346,1772537100,2,3,5,10,11,17,18,44,46,47,50,52,54,58,62,66,70,72,76,77,3,17
1344347,1772537400,1,5,9,10,22,40,42,43,47,51,52,57,58,62,63,65,70,72,75,79,1,70
1344348,1772537700,1,2,6,9,16,22,30,31,32,33,34,44,45,48,53,57,64,68,71,74,10,31
1344349,1772538000,3,4,5,8,10,16,21,28,37,41,43,46,47,49,55,56,59,61,65,75,1,59
1344350,1772538300,4,13,19,26,27,37,44,47,52,53,54,56,61,65,69,72,74,76,79,80,1,72
1344351,1772538600,2,4,5,9,10,14,16,17,21,24,26,29,35,51,52,70,73,76,77,80,1,4
1344352,1772538900,2,5,8,12,16,19,23,26,28,29,31,35,43,46,47,61,63,74,75,80,3,28
1344353,1772539200,9,13,14,15,18,34,38,42,43,46,48,50,53,54,63,64,67,71,77,78,3,64
1344354,1772539500,1,5,7,8,10,15,17,21,24,25,27,41,44,45,55,61,65,72,74,75,2,72
1344355,1772539800,7,13,15,20,22,25,26,30,36,38,44,45,51,53,63,70,71,72,76,79,2,36
1344356,1772540100,1,3,5,9,11,15,26,38,52,55,56,58,59,60,66,69,74,75,79,80,1,38
1344357,1772540400,4,5,11,13,19,20,27,29,31,40,44,50,52,60,61,65,67,72,75,78,3,72
1344358,1772540700,1,7,8,9,12,15,17,18,23,33,34,39,51,52,54,58,61,64,77,78,2,8
1344359,1772541000,5,8,12,14,16,19,24,28,34,44,46,50,52,56,67,68,69,74,77,80,3,16
1344360,1772541300,9,14,19,21,25,26,33,35,38,39,46,54,57,60,62,65,66,73,75,79,2,35
1344361,1772541600,1,4,5,6,10,11,16,24,28,29,30,37,43,50,59,62,66,69,73,74,3,5
1344362,1772541900,7,9,11,16,19,21,26,30,32,39,40,41,44,60,61,62,66,69,73,79,1,66
1344363,1772542200,9,12,16,18,20,23,29,43,45,49,50,51,55,56,59,62,64,67,79,80,1,12
1344364,1772542500,2,4,6,8,25,33,36,39,40,41,44,45,46,49,52,53,54,62,63,76,1,6
1344365,1772542800,5,7,11,17,22,26,34,37,44,49,53,59,62,63,64,67,70,76,78,80,1,26
1344366,1772543100,3,7,10,24,27,30,32,34,36,40,42,48,58,60,61,64,67,74,75,76,1,27
1344367,1772543400,2,4,9,12,16,21,26,30,33,42,44,45,47,51,54,56,58,62,70,80,1,16
1344368,1772543700,9,18,20,21,25,27,30,33,35,36,38,44,46,51,53,54,57,60,63,67,1,27
1344369,1772544000,5,9,13,16,17,21,33,37,38,45,47,49,50,51,56,66,70,74,75,77,1,70
1344370,1772544300,3,5,7,12,14,19,30,32,37,40,42,51,52,58,59,62,67,72,74,79,3,52
1344371,1772544600,4,6,14,16,19,23,24,32,36,37,44,45,53,54,56,64,67,75,77,79,1,53
1344372,1772544900,2,5,8,13,16,17,20,28,38,42,45,46,48,54,55,59,70,72,75,78,1,48
1344373,1772545200,2,5,10,14,17,19,22,25,29,41,43,54,59,60,61,63,67,69,72,80,1,61
1344374,1772545500,4,9,19,20,21,29,33,41,46,47,56,58,61,62,64,66,69,70,76,80,2,21
1344375,1772545800,1,2,3,7,12,26,29,33,38,41,44,45,47,57,68,71,72,74,76,78,1,76
1344376,1772546100,5,8,9,11,15,30,36,38,40,43,46,49,50,51,57,65,71,73,76,80,2,73
1344377,1772546400,1,6,11,12,13,18,21,28,35,40,42,45,51,52,56,61,65,70,71,72,1,61
1344378,1772546700,2,3,7,12,14,22,23,28,33,35,36,40,41,48,52,54,61,64,74,80,10,48
1344379,1772547000,1,9,17,21,23,26,34,38,40,41,48,51,61,62,64,66,74,75,76,80,1,41
1344380,1772547300,8,10,17,24,26,28,31,32,33,40,41,42,44,54,55,59,64,68,75,79,1,59
1344381,1772547600,6,10,14,15,17,18,20,22,28,30,36,37,40,43,44,59,60,62,72,79,1,6
1344382,1772547900,2,4,9,12,13,17,19,24,26,31,34,37,39,45,53,61,66,70,76,80,2,26
1344383,1772548200,2,4,6,7,15,16,22,28,30,33,36,48,50,56,63,64,68,70,71,80,3,7
1344384,1772548500,1,4,5,11,22,23,24,25,29,32,36,40,46,51,56,63,67,71,75,78,1,25
1344385,1772548800,4,7,8,13,14,19,20,33,35,36,37,38,46,47,56,57,58,65,66,79,1,66
1344386,1772549100,7,8,9,17,18,25,26,31,34,42,43,44,49,54,60,63,67,71,73,79,1,60
1344387,1772549400,16,17,23,25,31,32,34,39,42,45,46,48,57,60,63,65,71,74,79,80,4,42
1344388,1772549700,1,3,5,8,9,11,12,16,17,23,26,28,29,36,54,61,62,64,66,77,1,62
1344389,1772550000,4,16,18,19,21,23,26,35,36,42,44,46,51,60,62,68,69,70,71,77,2,71
1344390,1772550300,3,6,10,16,20,22,24,31,38,44,45,48,52,54,55,57,63,71,77,80,1,48
1344391,1772550600,4,5,9,11,16,17,18,21,30,31,32,35,41,45,61,63,64,70,77,79,1,63
1344392,1772550900,2,4,10,12,17,18,20,28,29,33,35,44,46,56,59,62,65,72,74,78,3,17
1344393,1772551200,2,6,7,9,15,26,30,32,34,37,40,41,44,45,48,52,54,56,75,79,1,56
1344394,1772551500,4,7,8,12,15,18,30,34,36,38,44,45,48,49,57,60,61,62,78,79,1,4
1344395,1772551800,1,4,6,7,9,11,13,20,30,33,38,46,53,57,58,61,64,68,78,80,1,7
1344396,1772552100,4,8,10,11,12,14,22,24,26,35,38,43,48,53,62,63,66,70,74,78,2,10
1344397,1772552400,3,6,7,14,16,19,20,22,26,29,30,31,36,39,47,59,61,65,66,78,1,59
1344398,1772552700,5,6,10,15,18,24,25,26,28,30,50,54,57,62,63,68,70,73,78,80,1,70
1344399,1772553000,5,11,15,16,17,20,22,24,29,30,31,38,44,55,60,64,65,72,73,76,1,16
1344400,1772553300,1,3,4,7,19,26,28,29,34,36,37,39,40,47,54,63,70,72,74,78,1,70
1344401,1772553600,3,5,14,19,21,22,23,25,36,39,50,51,55,56,57,59,63,70,71,74,4,71
1344402,1772553900,2,7,13,19,23,28,33,44,47,48,56,60,67,69,73,74,76,77,78,80,1,78
1344403,1772554200,4,9,10,12,17,22,25,28,30,37,39,40,48,55,58,59,68,71,75,77,1,77
1344404,1772554500,1,2,3,9,10,19,23,25,28,43,44,51,54,60,62,64,71,73,74,80,10,23
1344405,1772554800,4,6,8,15,17,18,20,23,33,41,43,49,50,55,56,58,59,65,67,78,2,17
1344406,1772555100,1,17,18,21,22,26,36,38,39,40,42,52,53,65,66,69,70,72,73,78,1,40
1344407,1772555400,7,10,11,13,15,18,22,28,36,37,39,40,51,53,57,63,67,69,74,80,1,67
1344408,1772555700,1,2,3,4,8,10,24,33,34,38,39,48,52,55,56,58,59,62,64,75,2,3
1344409,1772556000,6,7,11,13,15,32,33,38,39,41,44,50,51,54,60,72,73,74,75,76,1,60
1344410,1772556300,1,3,5,6,14,16,20,21,23,27,31,35,43,57,65,66,68,70,79,80,1,70
1344411,1772556600,11,14,18,20,22,25,34,38,39,40,41,50,52,53,55,62,69,71,76,80,1,62
1344412,1772556900,4,12,14,18,21,29,30,40,43,44,52,53,63,66,68,69,71,72,76,77,1,52
1344413,1772557200,1,5,6,18,20,25,28,29,32,37,40,41,46,49,50,58,66,73,75,80,3,5
1344414,1772557500,3,6,18,20,21,33,37,42,48,51,58,60,61,62,66,72,73,78,79,80,2,66
1344415,1772557800,6,7,11,13,14,22,26,33,34,35,41,42,45,49,57,65,70,71,73,80,2,70
1344416,1772558100,2,4,17,19,21,27,28,29,32,39,46,49,55,56,58,62,63,67,68,79,3,4
1344417,1772558400,3,9,13,21,25,29,30,32,38,39,50,53,54,63,66,68,70,72,73,74,3,29
1344418,1772558700,3,4,15,19,20,26,27,28,35,38,40,47,51,61,63,70,72,73,74,75,1,63
1344419,1772559000,1,2,4,6,14,22,33,34,39,45,46,49,55,59,68,69,70,72,74,78,2,69
1344420,1772559300,1,7,8,12,13,14,23,30,42,49,50,51,53,64,67,68,69,70,78,80,1,13
1344421,1772559600,7,12,19,23,26,28,38,39,40,42,45,46,49,57,59,63,65,71,72,76,2,39
1344422,1772559900,1,6,12,15,16,19,23,29,32,33,38,39,43,51,54,57,60,68,70,75,2,29
1344423,1772560200,2,7,15,21,23,29,33,36,38,44,49,51,52,60,66,68,74,77,78,80,4,2
1344424,1772560500,5,6,9,10,21,24,30,31,33,35,39,43,49,59,62,70,73,75,79,80,1,39
1344425,1772560800,7,10,11,12,13,18,23,34,40,48,52,56,58,61,63,65,68,69,70,76,3,52
1344426,1772561100,1,2,6,13,15,25,28,34,36,41,42,43,55,60,64,68,70,74,77,79,3,60
1344427,1772561400,8,12,18,20,24,27,30,35,38,39,44,46,47,49,51,55,70,72,75,78,4,8
1344428,1772561700,7,10,12,19,20,21,22,26,28,29,35,37,40,41,55,59,63,71,76,80,1,41
1344429,1772562000,1,9,10,11,16,17,20,26,28,36,39,46,55,56,60,63,65,69,72,80,2,20
1344430,1772562300,2,3,4,6,7,9,13,14,20,21,26,28,29,31,40,45,47,52,63,80,1,40
1344431,1772562600,7,12,13,14,16,28,33,35,37,39,40,45,48,52,54,59,65,73,74,79,1,54
1344432,1772562900,1,2,3,5,6,17,18,22,23,24,25,38,40,46,51,53,61,69,71,78,3,40
1344433,1772563200,4,11,15,17,23,24,26,28,29,33,37,40,43,49,54,55,65,71,75,77,2,40
1344434,1772563500,4,5,9,14,21,23,32,33,35,36,46,52,53,58,62,67,72,77,78,80,1,14
1344435,1772563800,12,16,18,19,21,30,31,32,33,38,42,43,47,49,53,55,65,66,70,73,1,42
1344436,1772564100,3,4,9,14,15,16,21,30,37,43,44,47,48,49,55,61,63,65,72,80,2,16
1344437,1772564400,9,12,17,19,21,26,36,38,40,48,49,52,58,59,60,62,68,71,76,77,1,26
1344438,1772564700,3,6,15,18,19,21,22,27,28,29,33,39,41,44,45,55,65,67,69,78,3,18
1344439,1772565000,1,6,10,11,13,17,19,20,24,27,33,40,41,49,54,57,63,68,72,75,2,33
1344440,1772565300,4,13,15,16,19,20,21,22,26,30,32,33,36,43,44,45,58,63,66,73,1,15
1344441,1772565600,3,6,8,10,23,29,31,36,39,43,44,45,59,65,71,73,77,78,79,80,1,80
1344442,1772565900,5,16,17,18,22,27,28,30,32,37,39,44,46,49,59,61,63,74,75,77,1,46
1344443,1772566200,5,7,10,15,17,28,30,34,36,48,49,54,55,57,60,62,65,67,78,80,2,55
1344444,1772566500,3,11,17,19,26,30,34,37,42,43,50,51,53,54,59,63,67,68,71,73,2,53
1344445,1772566800,7,10,11,12,21,23,34,37,42,44,47,48,50,55,58,59,60,69,70,79,1,12
1344446,1772567100,1,6,22,29,37,43,44,45,47,49,54,63,64,70,72,74,75,76,78,79,5,44
1344447,1772567400,1,4,6,7,9,10,14,18,20,21,42,44,54,56,60,63,73,76,78,79,2,44
1344448,1772567700,2,4,7,8,12,15,16,20,22,24,33,36,37,38,48,49,63,66,76,79,1,79
1344449,1772568000,6,9,12,20,21,27,31,37,39,46,47,52,55,58,60,65,70,72,76,78,2,78
1344450,1772568300,7,17,23,25,27,29,30,38,43,45,50,55,57,58,63,66,68,69,71,74,3,71
1344451,1772568600,3,5,9,15,17,22,26,29,30,41,43,46,50,51,53,61,65,66,71,76,3,15
1344452,1772568900,1,9,16,19,20,23,24,29,30,32,33,35,38,45,49,55,64,65,71,79,1,33
1344453,1772569200,13,24,28,29,32,34,35,38,40,44,45,46,48,53,54,60,65,71,72,78,1,71
1344454,1772569500,1,2,15,17,26,30,35,42,43,46,49,51,53,57,59,72,75,77,79,80,2,15
1344455,1772569800,10,13,16,22,23,25,26,35,43,44,46,53,54,57,59,60,65,70,75,78,1,75
1344456,1772570100,3,5,6,15,24,26,27,30,31,34,37,46,47,55,57,59,64,71,72,76,3,76
1344457,1772570400,2,7,9,10,13,29,36,39,40,42,48,49,50,52,55,57,59,66,71,73,4,48
1344458,1772570700,2,5,9,12,16,24,28,37,38,41,44,48,52,57,59,63,65,68,74,75,2,52
1344459,1772571000,7,12,17,18,21,23,25,26,31,49,51,53,59,62,66,71,73,75,77,80,1,18
1344460,1772571300,5,12,14,17,27,32,33,35,37,40,44,47,51,57,61,67,69,72,75,78,2,35
1344461,1772571600,3,4,6,17,23,30,33,41,45,47,52,53,54,55,56,59,63,64,74,75,2,47
1344462,1772571900,2,6,8,11,14,20,23,24,33,35,36,38,45,54,58,59,65,76,77,80,1,14
1344463,1772572200,5,6,9,11,14,15,22,27,28,42,54,55,57,59,62,64,73,74,78,79,2,57
1344464,1772572500,4,5,6,7,8,10,13,22,33,35,38,42,44,46,55,63,66,69,76,80,1,69
1344465,1772572800,1,2,3,6,8,12,16,19,28,33,34,36,38,42,44,56,58,59,61,62,1,8
1344466,1772573100,1,2,7,11,15,23,26,29,30,32,46,48,50,53,58,64,66,69,75,77,1,26
1344467,1772573400,3,5,7,8,18,19,20,23,24,25,26,31,43,45,51,62,69,70,71,72,1,62
1344468,1772573700,2,3,10,11,18,28,30,31,34,35,42,54,55,56,57,59,62,71,73,79,2,18
1344469,1772574000,2,5,6,8,10,16,20,21,22,25,30,36,40,43,45,48,55,57,58,78,2,20
1344470,1772574300,1,9,11,12,15,28,44,47,49,57,59,61,63,64,68,70,71,72,77,78,3,71
1344471,1772574600,1,2,3,4,9,14,17,19,21,24,32,34,37,39,44,60,61,63,65,79,1,79
1344472,1772574900,1,9,11,12,22,24,31,34,35,37,40,41,49,50,53,54,57,59,71,72,3,49
1344473,1772575200,1,4,5,20,22,24,25,26,27,28,31,32,49,54,63,66,70,71,73,80,1,66
1344474,1772600700,2,6,10,13,17,30,38,40,41,42,45,46,48,51,52,57,66,69,71,76,1,45
1344475,1772601000,4,7,10,13,15,18,25,26,29,31,38,48,51,54,57,61,71,73,78,80,1,26
1344476,1772601300,1,3,11,21,30,33,38,39,40,44,48,50,53,56,59,64,71,78,79,80,2,80
1344477,1772601600,2,8,11,13,19,20,24,25,26,27,30,37,45,46,49,58,66,69,72,80,3,25
1344478,1772601900,1,2,7,11,14,15,24,25,26,30,46,50,53,54,57,58,61,63,65,66,2,25
1344479,1772602200,5,13,15,18,21,24,26,27,30,31,37,38,41,52,56,60,61,64,73,74,1,18
1344480,1772602500,8,10,11,19,22,24,25,27,32,33,37,39,42,47,60,62,67,71,73,74,1,37
1344481,1772602800,1,4,16,21,22,25,28,30,35,36,40,45,52,55,57,63,64,66,67,77,3,63
1344482,1772603100,4,7,13,16,28,29,31,34,39,40,41,43,49,60,61,63,70,71,75,79,4,70
1344483,1772603400,1,13,14,16,18,20,23,24,27,28,34,35,36,52,56,60,63,64,65,78,3,78
1344484,1772603700,14,17,31,33,36,37,40,44,45,46,47,59,60,63,64,68,71,72,73,79,1,71
1344485,1772604000,1,7,11,13,14,21,25,27,29,35,41,46,53,58,60,61,64,74,75,80,2,53
1344486,1772604300,6,11,19,20,30,33,35,37,39,40,41,43,47,52,60,65,69,73,76,80,2,69
1344487,1772604600,1,10,11,22,27,28,31,37,41,44,47,48,50,55,60,64,66,68,71,75,1,31
1344488,1772604900,3,8,13,20,22,23,24,26,30,32,40,44,49,52,55,58,71,74,78,79,1,40
1344489,1772605200,3,7,17,20,23,25,27,32,34,36,39,44,45,47,49,53,58,64,69,77,1,64
1344490,1772605500,4,12,19,20,25,27,43,47,48,49,51,53,58,60,65,68,69,71,72,77,1,25
1344491,1772605800,6,9,12,15,18,29,33,42,45,47,55,61,62,63,64,65,67,75,77,79,3,12
1344492,1772606100,4,5,7,9,10,15,18,23,26,33,47,48,52,59,63,70,72,78,79,80,1,23
1344493,1772606400,5,11,19,20,22,23,31,33,35,37,39,41,43,48,50,51,68,71,75,78,1,23
1344494,1772606700,1,5,12,13,16,17,27,28,31,33,36,45,47,52,64,68,74,77,79,80,1,27
1344495,1772607000,4,7,9,12,15,16,25,26,34,36,37,40,48,53,58,66,68,71,73,77,1,25
1344496,1772607300,6,11,19,20,22,23,26,29,32,39,44,48,49,55,73,75,76,77,79,80,3,55
1344497,1772607600,2,5,6,8,13,17,19,23,25,30,48,52,54,56,58,60,64,72,73,78,1,64
1344498,1772607900,4,16,27,30,38,40,43,44,45,50,55,59,61,62,63,66,68,71,77,80,4,30
1344499,1772608200,5,11,14,16,19,22,24,32,35,42,43,45,46,49,54,61,66,69,71,80,3,80
1344500,1772608500,4,7,11,20,24,26,34,40,42,44,46,48,54,58,60,67,71,75,77,78,4,67
1344501,1772608800,2,13,17,18,21,22,23,27,30,36,39,42,46,47,51,52,55,57,60,67,2,39
1344502,1772609100,1,2,3,5,9,15,17,18,29,31,34,36,37,40,41,43,47,55,61,67,2,9
1344503,1772609400,2,7,11,12,16,24,27,30,38,40,41,44,51,57,60,61,62,66,71,76,1,71
1344504,1772609700,5,6,7,13,23,25,27,32,39,43,49,51,56,61,62,64,68,70,72,80,1,6
1344505,1772610000,8,9,11,21,22,26,28,33,36,37,46,50,53,54,58,60,75,76,77,80,3,28
1344506,1772610300,3,8,10,11,19,20,26,27,33,42,43,48,50,52,56,61,69,72,74,79,1,50
1344507,1772610600,1,6,10,13,22,32,33,48,51,53,54,57,62,63,67,70,72,73,74,78,5,53
1344508,1772610900,4,5,15,17,23,28,29,31,32,43,46,51,52,63,64,69,71,73,79,80,1,63
1344509,1772611200,7,8,11,13,17,18,19,24,30,31,33,34,35,36,37,62,63,69,78,79,1,78
1344510,1772611500,1,4,5,10,12,17,22,25,29,30,35,45,46,58,59,64,67,69,76,80,2,10
